Customer_ID;Age;Sex;Marital_Status;Education;Income;Customer_Rating;Persons_in_Household;Occupation;Groceries
6595; ;female;single;secondary;26000;good;1;housemaid;whole milk,soda,seasonal products
6596;42;female;married;tertiary;38000;poor;3;housemaid;pork,beef,cream cheese,tidbits,soda
6597; ;female;single;tertiary;33000;fair;1;blue-collar;bottled water
6598;63;male;married;secondary;32000;good;4;entrepreneur;brown bread
6599; ;female;married;tertiary;25000;very_good;2;housemaid;whole milk,frozen vegetables
6600;32;female;married;primary;50000;fair;3;housemaid;rolls/buns
6601;34;male;married;secondary; ;fair;3;blue-collar;whole milk,spices
6602;64;male;married;tertiary;30000;excellent;4;blue-collar;ham,finished products,whipped/sour cream,hard cheese,pasta
6603;52;male;married;primary;39000;fair;3;self-employed;frankfurter,citrus fruit,onions,other vegetables,canned beer,chocolate
6604;41;female;married;tertiary;29000;good;3;entrepreneur;specialty cheese,soda
6605;35;female;married;primary;25000;excellent;4;services;pork,tropical fruit,soda,canned beer,liquor (appetizer),newspapers
6606;26;female;married;tertiary;23000;fair;2;entrepreneur;citrus fruit,mustard,soda,canned beer,salty snack,chocolate,candy,shopping bags
6607;28;female;married;primary;38000;good;3;housemaid;canned vegetables,bottled water
6608;55;female;married;tertiary;20000;good;4;management;sausage,pip fruit,other vegetables,hard cheese,brown bread,oil,hygiene articles
6609;36;female;married;primary;41000;excellent;3;management;frankfurter,ham,dessert,yogurt,processed cheese,white bread,pastry,soda
6610;63;male;married;tertiary;28000;good;5;management;domestic eggs,canned beer
6611;81;male;married;primary;22000;fair;2;retired;sausage,yogurt,white wine
6612;72;female;single;secondary;20000;poor;1;retired;spread cheese,misc. beverages
6613;73;female;married;primary; ;excellent;3;retired;other vegetables,domestic eggs,napkins,dishes
6614;43;male;single;primary;25000;good;1;blue-collar;misc. beverages,specialty chocolate,candy
6615;74;female;married;primary;20000;poor;6;retired;citrus fruit,tropical fruit,yogurt,frozen fish,rolls/buns,canned vegetables,soda,fruit/vegetable juice,red/blush wine,chocolate,candy,seasonal products,hygiene articles
6616;60;male;divorced;tertiary;46000;very_good;2;blue-collar;beef,root vegetables,hygiene articles
6617;46;female;married;tertiary;23000;good;4;housemaid;yogurt,seasonal products
6618;70;male;married;primary;29000;good;2;retired;sausage,pork,root vegetables,other vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,zwieback,sugar,coffee
6619;28;male;married;secondary;35000;poor;4;blue-collar;chocolate
6620;29;female;divorced;primary;21000;fair;1;housemaid;other vegetables,frozen fish,pickled vegetables,dog food,salty snack,shopping bags
6621;39;female;married;tertiary;17000;very_good;3;housemaid;butter,ice cream,brown bread,bottled beer,rum
6622;56;male;married;tertiary;39000;excellent;3;self-employed;tropical fruit,seasonal products
6623;40;male;single;tertiary;16000;very_good;1;unemployed;other vegetables,sweet spreads,long life bakery product,detergent
6624;85;male;single;primary;40000;fair;1;retired;canned beer,chocolate,potted plants
6625;44;male;married;primary;22000;good;5;blue-collar;chicken,pork,beef,other vegetables,salt,bottled water
6626;83;male;divorced;tertiary;29000;very_good;1;retired;sausage,pastry
6627;56;female;married;tertiary;27000;good;2;management;curd,salty snack
6628;28;male;divorced;primary;31000;very_good;1;self-employed;salty snack
6629;86;male;single;secondary;31000;fair;1;retired;other vegetables,whole milk,yogurt,rolls/buns,ketchup,canned vegetables,napkins,photo/film
6630;32;female;single;tertiary;13000;good;1;self-employed;citrus fruit,tropical fruit,whole milk,yogurt,soft cheese,cat food,bottled water,chocolate,specialty chocolate
6631;43;male;single;primary;39000;poor;1;entrepreneur;sausage,soda,shopping bags
6632;73;female;married;tertiary;28000;good;3;retired;citrus fruit,tropical fruit,rolls/buns,oil,mustard,soups,sweet spreads,soda,syrup,canned beer,waffles,chocolate,specialty bar,dish cleaner,baby cosmetics,cookware
6633;67;male;married;secondary;11000;good;4;retired;tropical fruit,coffee,soda,misc. beverages,canned beer,waffles,chocolate
6634;50;female;single;tertiary;17000;good;2;housemaid;chicken,pork,beef,grapes,other vegetables,whole milk,butter,yogurt,margarine,waffles
6635;47;female;married;secondary;42000;good;4;entrepreneur;white wine,chocolate,shopping bags
6636;49;male;single;tertiary;36000;fair;1;unemployed;sausage,other vegetables,brown bread
6637;80;female;married;secondary;33000;very_good;3;retired;sausage,spices,newspapers
6638;51;female;divorced;primary;29000;fair;1;housemaid;cat food,female sanitary products
6639;47;male;married;primary;20000;fair;4;blue-collar;beef,root vegetables,herbs,packaged fruit/vegetables,brown bread,canned vegetables
6640;49;female;married;tertiary;36000;fair;2;housemaid;frankfurter,tropical fruit
6641;65;male;married;tertiary;41000;fair;4;retired;frankfurter,turkey,tropical fruit,grapes,root vegetables,other vegetables,whole milk,frozen vegetables,frozen meals,frozen potato products,pastry,pickled vegetables,sweet spreads,soda,misc. beverages,salty snack,cake bar,chocolate,detergent,house keeping products
6642;76;male;married;primary;41000;good;3;retired;tropical fruit,long life bakery product
6643; ;female;married;secondary;14000;good;4;housemaid;bottled water,specialty chocolate
6644;70;female;single;primary;39000;fair;1;retired;whole milk,dessert,ice cream,misc. beverages,canned beer,cake bar
6645;26;female;single;secondary;49000;good;1;management;pet care
6646; ;male;single;primary;30000;good;1;management;ham,yogurt,UHT-milk,sliced cheese,frozen vegetables,frozen dessert,semi-finished bread,sweet spreads,fruit/vegetable juice,newspapers,shopping bags
6647;45;female;married;tertiary;29000;poor;3;housemaid;pip fruit,dessert,butter milk,yogurt,whipped/sour cream,frozen vegetables,rolls/buns
6648;67;female;married;primary;34000;fair;2;retired;bottled water,male cosmetics
6649;61;female;single;tertiary;18000;very_good;1;housemaid;tropical fruit,brown bread,margarine,cat food,detergent,cling film/bags,newspapers
6650;53;female;single;tertiary;22000;good;1;blue-collar;citrus fruit,coffee,canned beer,chewing gum,shopping bags
6651;82;female;married;tertiary;38000;fair;3;retired;pork,root vegetables,pastry,bottled beer
6652;55;female;single;primary;44000;fair;1;entrepreneur;citrus fruit,whole milk,pastry,soda,red/blush wine
6653;34;female;married;secondary;30000;fair;4;entrepreneur;newspapers
6654;48;female;married;tertiary;10000;fair;4;entrepreneur;curd,specialty cheese,flour,long life bakery product
6655;77;female;divorced;primary;29000;fair;1;retired;whole milk,cream cheese,specialty chocolate,candy
6656;29;female;married;primary;30000;good;4;blue-collar;sausage,butter,bottled beer
6657;34;male;married;tertiary;5000;good;3;self-employed;UHT-milk,canned beer
6658;44;male;married;tertiary;28000;good;3;technician;tropical fruit,condensed milk,dog food,bottled water,fruit/vegetable juice,specialty chocolate
6659;45;male;married;primary;24000;very_good;4;self-employed;yogurt,bottled water,misc. beverages,fruit/vegetable juice,candy,light bulbs,newspapers
6660;29;male;single;tertiary;28000;fair;1;unemployed;other vegetables,yogurt,beverages,UHT-milk,cream cheese,long life bakery product,hygiene articles,napkins
6661;68;female;single;secondary;38000;good;2;retired;turkey,tropical fruit,pip fruit,onions,whipped/sour cream,pastry,semi-finished bread,potato products,coffee,salty snack,shopping bags
6662;27;male;married;tertiary;14000;fair;3;entrepreneur;pastry,ketchup,chocolate,napkins
6663;46;female;single;secondary;25000;good;1;entrepreneur;whipped/sour cream,candy
6664;30;male;married;secondary;16000;fair;2;entrepreneur;misc. beverages
6665;80;female;single;tertiary;42000;good;1;retired;brown bread
6666;84;male;married;primary;39000;very_good;2;retired;ham,chicken,other vegetables,processed cheese,white bread,detergent
6667;85;female;married;primary;21000;very_good;3;retired;sausage,dessert,sliced cheese,brown bread,detergent,kitchen towels,potted plants,shopping bags
6668;54;female;married;secondary;35000;excellent;5;self-employed;tropical fruit,yogurt,beverages,rolls/buns,waffles,specialty chocolate,shopping bags
6669;72;male;single;secondary;33000;good;2;retired;citrus fruit,root vegetables,yogurt,hard cheese,fruit/vegetable juice
6670;66;female;single;primary;15000;good;1;retired;photo/film
6671;31;female;married;tertiary;27000;very_good;3;housemaid;sausage,other vegetables,rolls/buns,brown bread,margarine,sugar,bottled water,canned beer,shopping bags
6672;42;female;single;tertiary;26000;good;1;management;pork,frozen potato products,rice,flower (seeds)
6673;33;male;married;secondary;42000;fair;3;blue-collar;frankfurter,citrus fruit,tropical fruit,whole milk,white bread,chewing gum
6674;54;female;married;tertiary;22000;good;2;entrepreneur;brown bread,pastry,bottled water
6675;36;male;divorced;secondary;27000;fair;1;blue-collar;pork,root vegetables,onions,dessert,whipped/sour cream,UHT-milk,brown bread,newspapers
6676;75;female;divorced;primary;27000;good;2;retired;chocolate,potted plants,shopping bags
6677; ;female;single;secondary;33000;poor;1;entrepreneur;frankfurter,yogurt,margarine,bottled water
6678;74;male;married;primary;40000;fair;4;retired;whole milk,beverages,bottled beer
6679;77;male;single;secondary;29000;good;1;retired;chicken,pip fruit,root vegetables,herbs,whole milk,frozen vegetables,domestic eggs
6680;49;male;married;primary;19000;excellent;2;entrepreneur;citrus fruit,root vegetables,packaged fruit/vegetables,whole milk,yogurt,cat food,bottled water,chocolate,napkins
6681;56;female;married;tertiary; ;very_good;2;self-employed;hamburger meat,tropical fruit,root vegetables,other vegetables,yogurt,whipped/sour cream,cream cheese,rolls/buns,baking powder
6682;22;male;married;secondary;30000;good;4;services;root vegetables,whole milk,bottled water,abrasive cleaner,cling film/bags
6683;33;female;divorced;secondary;20000;very_good;1;blue-collar;finished products,pet care,soda
6684;53;female;married;tertiary;30000;fair;2;housemaid;canned beer
6685;76;male;married;secondary;51000;poor;2;retired;whole milk,pasta,mustard,ketchup,dog food,soda,newspapers
6686;23;male;married;secondary;39000;fair;3;management;bottled water,fruit/vegetable juice,white wine
6687;56;male;single;secondary;39000;poor;1;entrepreneur;turkey,whole milk,domestic eggs,rolls/buns,flour,mustard,cereals,long life bakery product
6688;21;female;single;secondary;36000;fair;1;housemaid;turkey,tropical fruit,whole milk,yogurt,beverages,hard cheese,cream cheese,brown bread,baking powder,dog food,bottled water,soda,fruit/vegetable juice,canned beer,detergent,potted plants
6689;85;male;married;tertiary;37000;fair;3;retired;meat,turkey,hamburger meat,citrus fruit,pip fruit,whole milk,butter,yogurt,specialty cheese,rolls/buns,brown bread,Instant food products,bottled beer,specialty chocolate,newspapers
6690;66;male;married;primary;10000;good;2;retired;tropical fruit,pip fruit,yogurt,frozen meals,rolls/buns,ready soups,bottled water,soda,newspapers
6691;68;male;married;primary;37000;fair;3;retired;detergent,softener,shopping bags
6692;46;male;single;tertiary;27000;fair;2;self-employed;liquor
6693;73;male;married;secondary;30000;poor;5;retired;citrus fruit,whole milk,potted plants
6694;61;female;married;secondary;23000;fair;4;entrepreneur;whole milk
6695;79;female;single;primary;19000;very_good;1;retired;frankfurter,pip fruit,other vegetables,soda,bottled beer
6696;68;male;single;primary;53000;very_good;1;retired;frankfurter,margarine,newspapers,shopping bags
6697;68;female;married;secondary;35000;good;3;retired;waffles
6698;74;female;married;tertiary;18000;good;3;retired;whole milk,yogurt,rolls/buns,soups,coffee
6699;77;male;married;primary;28000;fair;4;retired;berries,whole milk,hard cheese,processed cheese,domestic eggs,rolls/buns,white bread,margarine,sugar,waffles
6700;78;male;married;tertiary;25000;excellent;3;retired;frankfurter,sausage,hamburger meat,pip fruit,other vegetables,whole milk,dessert,frozen meals,domestic eggs,soda
6701;22;female;married;primary;41000;poor;3;entrepreneur;citrus fruit,tropical fruit,yogurt,rolls/buns,red/blush wine
6702;23;male;married;primary;25000;good;4;blue-collar;soda
6703;72;female;divorced;secondary;24000;very_good;1;retired;pork,root vegetables,whole milk,pickled vegetables,coffee
6704;72;male;married;primary;21000;good;3;retired;frankfurter,pork,tropical fruit,pip fruit,other vegetables,whipped/sour cream,beverages,white bread
6705;85;male;married;primary;26000;good;2;retired;ham,whole milk,sliced cheese,bottled water,napkins
6706;54;male;single;tertiary;30000;fair;1;blue-collar;citrus fruit,berries,whole milk,butter milk,whipped/sour cream,frozen vegetables,mustard,baking powder,soda,fruit/vegetable juice,liquor (appetizer),nut snack,cooking chocolate
6707;55;male;married;primary;7000;very_good;2;unemployed;chicken,whole milk,soft cheese,coffee,salty snack,specialty chocolate
6708;24;male;married;tertiary;44000;excellent;4;entrepreneur;whole milk
6709; ;female;divorced;tertiary;26000;fair;1;entrepreneur;tropical fruit,berries,other vegetables,whole milk,butter,yogurt,cream cheese,brown bread
6710;34;female;divorced;primary;32000;very_good;2;housemaid;curd,whipped/sour cream,newspapers
6711;59;female;married;primary;28000;excellent;3;blue-collar;sausage,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,rolls/buns,pastry,coffee,cake bar,newspapers
6712;21;male;married;secondary;33000;good;4;services;hamburger meat,whole milk,white bread,brown bread,sugar,fruit/vegetable juice
6713;52;female;married;tertiary;31000;poor;3;blue-collar;citrus fruit,whole milk,butter milk,UHT-milk,domestic eggs,rolls/buns,semi-finished bread,margarine,bottled water
6714;51;female;married;secondary;25000;excellent;3;blue-collar;sausage,rolls/buns,chewing gum,specialty bar
6715;36;female;married;secondary;20000;good;3;blue-collar;red/blush wine,specialty bar
6716; ;male;married;secondary; ;excellent;2;blue-collar;other vegetables,whole milk,white bread
6717;37;male;married;primary;60000;excellent;3;unemployed;ham,other vegetables,processed cheese,rolls/buns,white bread,brown bread,margarine
6718;22;male;married;primary;18000;very_good;4;blue-collar;beef,citrus fruit,root vegetables,whole milk,domestic eggs,rubbing alcohol
6719;42;female;married;tertiary;32000;very_good;3;housemaid;pip fruit,bottled water,liquor,napkins,cling film/bags
6720;66;male;divorced;tertiary;36000;good;2;retired;beef
